hospital_id,department_name,department_count
771851,Innere Medizin,5163
771851,Pädiatrie,3065
771851,Allgemeine Chirurgie,1953
771851,Gefäßchirurgie,875
771851,Neonatologie,806
771851,Kinderchirurgie,574
771851,"Hals-, Nasen-, Ohrenheilkunde",73
771852,Innere Medizin,2371
771852,Allgemeine Chirurgie,2157
771852,Geriatrie,616
771852,"Hals-, Nasen-, Ohrenheilkunde",399
771854,Innere Medizin,5188
771854,Allgemeine Chirurgie,4065
771854,Frauenheilkunde und Geburtshilfe,3621
771854,Neurologie,2561
771854,Pädiatrie,1606
771854,Intensivmedizin,540
771854,Orthopädie,274
771855,Innere Medizin,2183
771855,Intensivmedizin,194
771855,Allgemeine Chirurgie,147
771855,Neurologie,44
771856,Orthopädie,2262
771856,Orthopädie/ohne Differenzierung nach Schwerpunkten (II),288
771856,Neurologie,46
771860,Orthopädie,3344
771860,Orthopädie/ohne Differenzierung nach Schwerpunkten (II),609
771860,"Hals-, Nasen-, Ohrenheilkunde",73
771861,Innere Medizin,4439
771861,Allgemeine Chirurgie,2291
771861,Geriatrie,755
771861,Frauenheilkunde und Geburtshilfe,233
771862,Innere Medizin,5351
771862,Frauenheilkunde und Geburtshilfe,2333
771862,Allgemeine Chirurgie,2116
771862,Orthopädie,1525
771862,"Hals-, Nasen-, Ohrenheilkunde",81
771872,Orthopädie,4146
771873,Innere Medizin,1752
771873,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),1123
771873,Allgemeine Chirurgie,829
771873,Urologie,602
771873,Intensivmedizin,186
771873,Frauenheilkunde und Geburtshilfe,167
771874,Allgemeine Chirurgie,798
771874,Neurologie,170
771875,Neurologie/Schwerpunkt Neurologische Frührehabilitation,486
771876,Innere Medizin,5390
771876,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),4047
771876,Frauenheilkunde und Geburtshilfe,2479
771876,Urologie,2337
771876,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1974
771876,Neurologie,1710
771876,Allgemeine Chirurgie,1569
771876,Innere Medizin/ohne Differenzierung nach Schwerpunkten (IV),883
771876,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,564
771876,Allgemeine Chirurgie/Schwerpunkt Plastische Chirurgie,348
771876,Strahlenheilkunde,311
771876,Angiologie,0
771876,Geriatrie,0
771877,Geriatrie,650
771877,Operative Intensivmedizin/Schwerpunkt Chirurgie,239
771877,Schmerztherapie,177
771877,Innere Medizin/ohne Differenzierung nach Schwerpunkten (IV),0
771877,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),0
771878,Innere Medizin,5193
771878,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1630
771878,Frauenheilkunde und Geburtshilfe,1361
771878,Allgemeine Chirurgie,1074
771878,Urologie,997
771878,Augenheilkunde,220
771878,"Hals-, Nasen-, Ohrenheilkunde",0
771878,Pädiatrie,0
771887,Innere Medizin,2077
771887,Allgemeine Chirurgie,1142
771887,Gefäßchirurgie,1139
771887,Geriatrie,556
771887,Frauenheilkunde und Geburtshilfe,482
771887,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),124
771887,"Hals-, Nasen-, Ohrenheilkunde",60
771888,Innere Medizin,4890
771888,Allgemeine Chirurgie,3091
771888,Frauenheilkunde und Geburtshilfe,2542
771888,Unfallchirurgie,1266
771888,Gefäßchirurgie,599
771888,"Hals-, Nasen-, Ohrenheilkunde",476
771888,Augenheilkunde,244
771888,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",71
771889,Kardiologie,3480
771889,Augenheilkunde,3162
771889,Frauenheilkunde und Geburtshilfe,2623
771889,Allgemeine Chirurgie,2445
771889,Innere Medizin,2398
771889,Unfallchirurgie,1375
771889,Gefäßchirurgie,1133
771889,Gastroenterologie,1006
771889,Geriatrie,985
771889,Frauenheilkunde/Schwerpunkt Hämatologie und internistische Onkologie,164
771889,Strahlenheilkunde,57
771889,"Hals-, Nasen-, Ohrenheilkunde",50
771890,Innere Medizin,2203
771890,Allgemeine Chirurgie,1399
771890,Intensivmedizin,187
771890,Frauenheilkunde und Geburtshilfe,75
771891,Frauenheilkunde und Geburtshilfe,5652
771891,Innere Medizin,3860
771891,Kardiologie,1902
771891,Urologie,1656
771891,Unfallchirurgie,1368
771891,Allgemeine Chirurgie,1176
771891,Orthopädie,843
771891,Augenheilkunde,772
771892,Allgemeine Chirurgie,3250
771892,Innere Medizin,2599
771892,Kardiologie,2280
771892,Geriatrie,1115
771893,Urologie,3727
771893,Innere Medizin,3653
771893,Allgemeine Chirurgie,1597
771893,Geriatrie,401
771893,Kardiologie,0
771896,Allgemeine Chirurgie,3480
771897,Neurologie,2986
771897,Innere Medizin,2946
771897,Allgemeine Chirurgie,2498
771897,Frauenheilkunde und Geburtshilfe,275
771897,"Hals-, Nasen-, Ohrenheilkunde",159
771897,Sonstige Fachabteilung,0
771899,Unfallchirurgie,4283
771899,Plastische Chirurgie,2561
771899,Neurochirurgie,437
771899,Intensivmedizin,268
771899,Orthopädie,151
771899,Schmerztherapie,0
771900,Orthopädie,6595
771901,Kardiologie,5274
771901,Herzchirurgie,2687
771902,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",852
771903,Innere Medizin,7271
771903,Orthopädie und Unfallchirurgie,2199
771903,Neurologie,1939
771903,"Hals-, Nasen-, Ohrenheilkunde",1865
771903,Urologie,1742
771903,Allgemeine Chirurgie,1068
771903,Intensivmedizin,842
771903,Frauenheilkunde und Geburtshilfe,390
771903,Thoraxchirurgie,320
771903,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",305
771903,Gefäßchirurgie,195
771904,Innere Medizin,3934
771904,Allgemeine Chirurgie,2863
771904,Frauenheilkunde und Geburtshilfe,34
771905,Innere Medizin,2843
771905,Orthopädie und Unfallchirurgie,1786
771905,Allgemeine Chirurgie,842
771905,Intensivmedizin,270
771906,Innere Medizin,2444
771906,Orthopädie und Unfallchirurgie,1359
771906,Allgemeine Chirurgie,972
771906,Intensivmedizin,247
771906,Frauenheilkunde und Geburtshilfe,20
771907,Geriatrie,2901
771907,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),338
771908,Geriatrie,1682
771908,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),240
771909,Neurochirurgie,905
771910,Kardiologie,4054
771910,Innere Medizin,2773
771911,Neurologie/ohne Differenzierung nach Schwerpunkten (II),1698
771911,Neurologie,214
771912,Neurologie,2290
771913,Orthopädie,908
771913,Neurochirurgie,419
771913,Allgemeine Chirurgie,191
771915,Urologie,4364
771915,Frauenheilkunde und Geburtshilfe,4056
771915,Kardiologie,2707
771915,Allgemeine Chirurgie,1720
771915,Innere Medizin,1633
771915,Hämatologie und internistische Onkologie,1445
771915,Pneumologie,1244
771915,Nephrologie,1006
771915,Gefäßchirurgie,844
771915,Gastroenterologie,642
771916,Geriatrie,713
771917,Frauenheilkunde und Geburtshilfe,8573
771917,Pädiatrie,2901
771917,Innere Medizin/Schwerpunkt Nephrologie,2718
771917,Innere Medizin/Schwerpunkt Gastroenterologie,2698
771917,Orthopädie,1787
771917,Innere Medizin,1426
771917,Allgemeine Chirurgie,1192
771917,Neonatologie,808
771917,Geriatrie,717
771917,Kinderchirurgie,561
771918,Urologie,3664
771918,Innere Medizin,1861
771918,Gefäßchirurgie,811
771918,Palliativmedizin,349
771919,Neurologie,1544
771920,Geriatrie,364
771921,Neurologie,344
771922,Allgemeine Chirurgie,1946
771922,Innere Medizin,1367
771922,"Hals-, Nasen-, Ohrenheilkunde",175
771922,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",130
771923,Unfallchirurgie,3611
771923,Kardiologie,2505
771923,Allgemeine Chirurgie,2414
771923,Neurologie,2148
771923,Urologie,1609
771923,Innere Medizin,1477
771923,"Hals-, Nasen-, Ohrenheilkunde",1000
771923,Neurochirurgie,890
771923,Innere Medizin/Schwerpunkt Gastroenterologie,883
771923,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",836
771923,Allgemeine Chirurgie/Schwerpunkt Handchirurgie,719
771923,Intensivmedizin,649
771923,Plastische Chirurgie,406
771923,Wirbelsäulenchirurgie,268
771924,Frauenheilkunde und Geburtshilfe,4557
771924,Innere Medizin/Schwerpunkt Kardiologie,2799
771924,Pädiatrie,2576
771924,Innere Medizin,2219
771924,Unfallchirurgie,1741
771924,Urologie,1421
771924,Orthopädie,1193
771924,Allgemeine Chirurgie,932
771924,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,849
771924,Neonatologie,678
771924,Intensivmedizin,571
771924,Sonstige Fachabteilung,128
771924,Palliativmedizin,118
771924,Schmerztherapie,81
771924,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",40
771930,Kardiologie,4997
771930,Frauenheilkunde und Geburtshilfe,4555
771930,Gastroenterologie,3382
771930,Pädiatrie,3144
771930,Unfallchirurgie,2649
771930,Neurologie,2415
771930,Urologie,2069
771930,Allgemeine Chirurgie,1604
771930,Intensivmedizin,1014
771930,Gefäßchirurgie,960
771930,Palliativmedizin,433
771930,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",370
771930,Schmerztherapie,289
771930,Neurochirurgie,241
771930,Intensivmedizin/Schwerpunkt Pädiatrie,155
771930,Kinderchirurgie,93
771930,"Hals-, Nasen-, Ohrenheilkunde",74
771933,Innere Medizin,1555
771933,Unfallchirurgie,811
771933,Frauenheilkunde und Geburtshilfe,805
771933,Allgemeine Chirurgie,512
771933,Innere Medizin/Schwerpunkt Geriatrie,282
771934,Innere Medizin,2895
771934,Allgemeine Chirurgie,1469
771935,Orthopädie,2617
771935,Orthopädie/Rheumatologie,1352
771935,Innere Medizin,752
771935,Rheumatologie,575
771936,Kardiologie,4555
771936,Frauenheilkunde und Geburtshilfe,4432
771936,Pädiatrie,3998
771936,Urologie,2495
771936,"Hals-, Nasen-, Ohrenheilkunde",2317
771936,Unfallchirurgie,1872
771936,Dermatologie,1856
771936,Allgemeine Chirurgie,1557
771936,Gastroenterologie,1538
771936,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",1450
771936,Innere Medizin,1245
771936,Hämatologie und internistische Onkologie,1166
771936,Herzchirurgie,1062
771936,Kinderchirurgie,642
771936,Neonatologie,406
771936,Innere Medizin/Schwerpunkt Geriatrie,342
771937,Innere Medizin,2630
771937,"Hals-, Nasen-, Ohrenheilkunde",2524
771937,Unfallchirurgie,1941
771937,Urologie,1901
771937,Allgemeine Chirurgie,1785
771938,Frauenheilkunde und Geburtshilfe,2956
771938,Allgemeine Chirurgie,2667
771938,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,2023
771938,Innere Medizin,1951
771938,Geriatrie,728
771938,Augenheilkunde,618
771938,Urologie,176
771938,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),35
771939,Innere Medizin,5222
771939,Frauenheilkunde und Geburtshilfe,3244
771939,Neurologie,2261
771939,Allgemeine Chirurgie,2101
771939,Orthopädie und Unfallchirurgie,1695
771939,Pädiatrie,1278
771939,"Hals-, Nasen-, Ohrenheilkunde",976
771939,Intensivmedizin,424
771939,Geriatrie,185
771939,Palliativmedizin,25
771941,Innere Medizin,3140
771941,Innere Medizin/Schwerpunkt Kardiologie,2076
771941,"Hals-, Nasen-, Ohrenheilkunde",1976
771941,Orthopädie und Unfallchirurgie,1688
771941,Pädiatrie,1659
771941,Augenheilkunde,1294
771941,Allgemeine Chirurgie,1256
771941,Urologie,1248
771941,Neurologie,1171
771941,Innere Medizin/Schwerpunkt Nephrologie,970
771941,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,850
771941,Neurochirurgie,812
771941,Frauenheilkunde und Geburtshilfe,804
771941,Frauenheilkunde,705
771941,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,654
771941,Geburtshilfe,474
771941,Dermatologie,446
771941,Strahlenheilkunde,404
771941,Intensivmedizin,319
771941,Intensivmedizin/Schwerpunkt Innere Medizin,275
771941,Palliativmedizin,268
771941,Neonatologie,159
771941,Nuklearmedizin,46
771941,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",34
771942,Kardiologie,5457
771942,Innere Medizin,3279
771942,Neurologie,2091
771942,Frauenheilkunde und Geburtshilfe,2069
771942,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1320
771942,Allgemeine Chirurgie,919
771942,Herzchirurgie,299
771942,Gefäßchirurgie,237
771943,Kardiologie,1076
771944,Allgemeine Chirurgie,2169
771944,Innere Medizin,1676
771944,Frauenheilkunde und Geburtshilfe,1558
771944,Geriatrie,319
771944,"Hals-, Nasen-, Ohrenheilkunde",81
771949,Innere Medizin,2732
771949,Neurologie,2080
771950,Allgemeine Chirurgie,2812
771950,Urologie,913
771950,Innere Medizin,229
771951,Innere Medizin,4131
771951,Frauenheilkunde und Geburtshilfe,3465
771951,Allgemeine Chirurgie,1606
771951,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1364
771951,Neurologie,992
771951,Intensivmedizin,370
771951,Innere Medizin/Schwerpunkt Geriatrie,195
771951,"Hals-, Nasen-, Ohrenheilkunde",39
771952,Innere Medizin,2501
771952,Urologie,1561
771952,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,816
771952,Allgemeine Chirurgie,785
771952,Intensivmedizin,250
771952,"Hals-, Nasen-, Ohrenheilkunde",68
771953,Allgemeine Chirurgie,2795
771953,Innere Medizin/Schwerpunkt Kardiologie,2377
771953,Frauenheilkunde und Geburtshilfe,2292
771953,Innere Medizin/Schwerpunkt Gastroenterologie,1883
771953,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1448
771953,Intensivmedizin,420
771953,Innere Medizin,196
771953,"Hals-, Nasen-, Ohrenheilkunde",139
771953,Plastische Chirurgie,33
771954,Innere Medizin,3851
771954,Frauenheilkunde und Geburtshilfe,2571
771954,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,2311
771954,Allgemeine Chirurgie,1741
771954,Intensivmedizin,449
771954,"Hals-, Nasen-, Ohrenheilkunde",23
771955,Kardiologie,2705
771955,Frauenheilkunde und Geburtshilfe,2556
771955,Pädiatrie,1789
771955,Urologie,1625
771955,Innere Medizin,1462
771955,Unfallchirurgie,1123
771955,Allgemeine Chirurgie,961
771955,Gastroenterologie,831
771955,Intensivmedizin,528
771955,"Hals-, Nasen-, Ohrenheilkunde",516
771955,Hämatologie und internistische Onkologie,443
771956,Innere Medizin/Schwerpunkt Kardiologie,5488
771956,Neurologie,4259
771956,Innere Medizin,4085
771956,Urologie,2805
771956,Augenheilkunde,2149
771956,Innere Medizin/Schwerpunkt Nephrologie,1926
771956,Innere Medizin/Schwerpunkt Pneumologie,1600
771956,Neurochirurgie,1535
771956,Allgemeine Chirurgie,1164
771956,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1124
771956,Orthopädie,1085
771956,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,790
771956,Herzchirurgie,629
771956,Intensivmedizin,177
771956,Neurologie/Schwerpunkt Neurologische Frührehabilitation,52
771956,Neurologie/ohne Differenzierung nach Schwerpunkten (II),10
771956,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",5
771957,Innere Medizin,5032
771957,Urologie,1905
771957,Chirurgie/Schwerpunkt Orthopädie,1137
771957,Allgemeine Chirurgie,899
771957,Innere Medizin/Schwerpunkt Geriatrie,336
771957,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),56
771957,Frauenheilkunde und Geburtshilfe,0
771959,Innere Medizin,1788
771959,Chirurgie/Schwerpunkt Orthopädie,1117
771959,"Hals-, Nasen-, Ohrenheilkunde",1004
771959,Allgemeine Chirurgie,717
771959,Frauenheilkunde und Geburtshilfe,21
771960,Innere Medizin,3329
771960,Neurologie,1948
771960,Frauenheilkunde und Geburtshilfe,1666
771960,Chirurgie/Schwerpunkt Orthopädie,1508
771960,Pädiatrie,1281
771960,Allgemeine Chirurgie,1169
771960,"Hals-, Nasen-, Ohrenheilkunde",0
771960,Urologie,0
771961,Kardiologie,2676
771961,Pädiatrie,2075
771961,Gastroenterologie,2052
771961,Unfallchirurgie,1517
771961,Frauenheilkunde und Geburtshilfe,1292
771961,Allgemeine Chirurgie,1274
771962,Innere Medizin,5177
771962,Allgemeine Chirurgie,3899
771962,Neurologie,3338
771962,Frauenheilkunde und Geburtshilfe,2132
771962,"Hals-, Nasen-, Ohrenheilkunde",1605
771962,Intensivmedizin/Schwerpunkt Innere Medizin,290
771962,Operative Intensivmedizin/Schwerpunkt Chirurgie,196
771964,Innere Medizin,5511
771964,Allgemeine Chirurgie,3338
771964,Rheumatologie,1395
771964,Frauenheilkunde und Geburtshilfe,1212
771965,Innere Medizin,3533
771965,Allgemeine Chirurgie,3021
771965,Geriatrie,349
771965,Frauenheilkunde und Geburtshilfe,159
771965,"Hals-, Nasen-, Ohrenheilkunde",17
771966,Thoraxchirurgie,710
771967,Augenheilkunde,4859
771967,Frauenheilkunde und Geburtshilfe,3870
771967,Neurologie,3390
771967,Innere Medizin/Schwerpunkt Kardiologie,3320
771967,Sonstige Fachabteilung,3264
771967,Dermatologie,2992
771967,"Hals-, Nasen-, Ohrenheilkunde",2943
771967,Unfallchirurgie,2591
771967,Innere Medizin/Schwerpunkt Gastroenterologie,2376
771967,Pädiatrie/Schwerpunkt Hämatologie und internistische Onkologie,2344
771967,Neurochirurgie,2176
771967,Allgemeine Chirurgie,2128
771967,Strahlenheilkunde,1714
771967,Pädiatrie,1673
771967,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1652
771967,Pädiatrie/Schwerpunkt Nephrologie,1456
771967,Innere Medizin/Schwerpunkt Infektionskrankheiten,1381
771967,Urologie,1200
771967,Nuklearmedizin,998
771967,Thoraxchirurgie,958
771967,Innere Medizin/Schwerpunkt Nephrologie,872
771967,Innere Medizin/Schwerpunkt Endokrinologie,626
771967,Angiologie,440
771967,Intensivmedizin/Schwerpunkt Innere Medizin,413
771967,Intensivmedizin,412
771967,Pädiatrie/Schwerpunkt Kinderkardiologie,97
771968,Innere Medizin,2373
771968,Allgemeine Chirurgie,1992
771968,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),41
771970,Innere Medizin,4029
771970,Allgemeine Chirurgie,1574
771970,Orthopädie,555
771970,Geriatrie,349
771971,Pneumologie,2699
771971,Pädiatrie,675
771971,Thoraxchirurgie,392
771971,Neurologie,274
771971,Intensivmedizin,141
771971,Intensivmedizin/ohne Differenzierung nach Schwerpunkten (II),72
771972,Orthopädie,2204
771973,Innere Medizin,10953
771973,Orthopädie und Unfallchirurgie,3405
771973,Allgemeine Chirurgie,1327
771973,Herzchirurgie,1295
771973,Neurologie,1010
771973,Neurochirurgie,843
771973,Nuklearmedizin,585
771973,Intensivmedizin,550
771973,Palliativmedizin,191
771974,Innere Medizin,2625
771974,Allgemeine Chirurgie,2578
771974,Urologie,1450
771974,Geriatrie,1029
771975,Innere Medizin,2811
771975,Allgemeine Chirurgie,1747
771975,Frauenheilkunde und Geburtshilfe,1104
771975,Innere Medizin/Schwerpunkt Geriatrie,445
771975,Urologie,230
771975,"Hals-, Nasen-, Ohrenheilkunde",31
771976,Innere Medizin,5593
771976,Allgemeine Chirurgie,2010
771976,Neurochirurgie,1077
771976,Augenheilkunde,233
771976,Intensivmedizin,218
771976,Orthopädie,193
771980,Frauenheilkunde und Geburtshilfe,7063
771980,Kardiologie,6320
771980,Pädiatrie,3563
771980,Innere Medizin,3148
771980,Allgemeine Chirurgie,1997
771980,Gastroenterologie,1595
771980,Gefäßchirurgie,1324
771980,Kinderchirurgie,1128
771980,Neonatologie,613
771980,Nephrologie,501
771981,Geriatrie,1877
771981,Innere Medizin/Schwerpunkt Pneumologie,1293
771981,Innere Medizin,1068
771981,Neurologie,592
771981,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),99
771982,Orthopädie,3800
771982,Innere Medizin,3727
771982,Neurologie,1776
771982,Allgemeine Chirurgie,1288
771982,Unfallchirurgie,1016
771982,Kardiologie,888
771982,Gefäßchirurgie,347
771982,Pneumologie,128
771982,Thoraxchirurgie,88
771982,Urologie,83
771983,Pädiatrie,3301
771983,Pädiatrie/Schwerpunkt Kinderneurologie,23
771983,Allgemeine Chirurgie,0
771984,Frauenheilkunde und Geburtshilfe,8957
771984,Allgemeine Chirurgie,5296
771984,Innere Medizin,3986
771984,Augenheilkunde,3413
771984,Neonatologie,493
771984,Suchtmedizin,400
771984,Pädiatrie/Schwerpunkt Kinderneurologie,0
771986,Unfallchirurgie,1897
771986,Gastroenterologie,1856
771986,Kardiologie,1165
771986,Frauenheilkunde und Geburtshilfe,1151
771986,Allgemeine Chirurgie,1102
771986,Pädiatrie,978
771986,Endokrinologie,683
771986,Innere Medizin/ohne Differenzierung nach Schwerpunkten (III),605
771986,Gefäßchirurgie,441
771986,Geriatrie,437
771986,Intensivmedizin,210
771986,Orthopädie,83
771986,Innere Medizin,0
771988,Frauenheilkunde und Geburtshilfe,3335
771988,Pädiatrie,2773
771988,Innere Medizin,2379
771988,Kardiologie,2077
771988,Allgemeine Chirurgie,1153
771988,Unfallchirurgie,888
771988,Orthopädie,689
771988,Geriatrie,543
771988,"Hals-, Nasen-, Ohrenheilkunde",95
771988,Augenheilkunde,24
771991,Innere Medizin,6128
771991,Frauenheilkunde und Geburtshilfe,1803
771991,Neurologie,1480
