hospital_id,total_treatments,total_treatments_label,nursing_quotient,nursing_quotient_label,nursing_count,provider_type,bed_count,semi_residential_count,emergency_service
772942,1006,sehr wenige,46.89,überdurchschnittlich,31,öffentlich,46,0,Keine Teilnahme an einer Notfallstufe.
772949,7699,mittel,64.24,weit unterdurchschnittlich,130,freigemeinnützig,245,0,Stufe 1 - Basisnotfallversorgung
772950,12773,viele,46.41,überdurchschnittlich,323,öffentlich,372,0,Stufe 2 - Erweiterte Notfallversorgung
772951,16217,sehr viele,41.6,weit überdurchschnittlich,250,öffentlich,286,0,Stufe 1 - Basisnotfallversorgung
772952,783,sehr wenige,50.78,mittel,29,öffentlich,46,0,Keine Teilnahme an einer Notfallstufe.
772953,12657,viele,50.6,mittel,201,freigemeinnützig,276,0,Stufe 1 - Basisnotfallversorgung
772954,592,sehr wenige,61.23,weit unterdurchschnittlich,86,privat,75,0,Keine Information verfügbar.
772955,20084,sehr viele,37.68,weit überdurchschnittlich,458,privat,487,0,Stufe 2 - Erweiterte Notfallversorgung
772956,8914,mittel,65.18,weit unterdurchschnittlich,106,freigemeinnützig,173,0,Stufe 2 - Erweiterte Notfallversorgung
772957,13800,viele,54.83,unterdurchschnittlich,219,öffentlich,335,0,Stufe 1 - Basisnotfallversorgung
772961,4860,wenige,55.96,unterdurchschnittlich,101,freigemeinnützig,109,0,Stufe 1 - Basisnotfallversorgung
772962,1716,sehr wenige,97.25,weit unterdurchschnittlich,107,privat,123,0,Keine Teilnahme an einer Notfallstufe.
772963,2301,wenige,51.72,mittel,50,privat,48,0,Stufe 1 - Basisnotfallversorgung
772964,401,sehr wenige,54.36,unterdurchschnittlich,20,freigemeinnützig,18,12,Keine Teilnahme an einer Notfallstufe.
772965,1942,wenige,68.77,weit unterdurchschnittlich,91,freigemeinnützig,122,0,Keine Teilnahme an einer Notfallstufe.
772966,81,sehr wenige,49.67,mittel,33,privat,15,0,Keine Teilnahme an einer Notfallstufe.
772967,1794,sehr wenige,77.51,weit unterdurchschnittlich,47,privat,106,20,Keine Teilnahme an einer Notfallstufe.
772968,10481,viele,70.53,weit unterdurchschnittlich,129,privat,215,1,Stufe 2 - Erweiterte Notfallversorgung
772971,3511,wenige,59.06,weit unterdurchschnittlich,56,freigemeinnützig,86,0,Stufe 1 - Basisnotfallversorgung
772972,4566,wenige,46.17,überdurchschnittlich,75,freigemeinnützig,180,25,Keine Teilnahme an einer Notfallstufe.
772973,2165,wenige,52.47,mittel,30,freigemeinnützig,80,5,Keine Teilnahme an einer Notfallstufe.
772974,8769,mittel,46.05,überdurchschnittlich,217,freigemeinnützig,194,1,Stufe 1 - Basisnotfallversorgung
772975,3524,wenige,39.94,weit überdurchschnittlich,48,privat,97,0,Keine Teilnahme an einer Notfallstufe.
772977,15547,viele,47.91,überdurchschnittlich,343,freigemeinnützig,530,0,Stufe 2 - Erweiterte Notfallversorgung
772978,15211,viele,47.93,überdurchschnittlich,373,öffentlich,330,70,Stufe 1 - Basisnotfallversorgung
772982,52,sehr wenige,3.9,weit überdurchschnittlich,7,privat,12,0,Keine Teilnahme an einer Notfallstufe.
772983,10830,viele,57.99,unterdurchschnittlich,141,öffentlich,180,0,Stufe 1 - Basisnotfallversorgung
772984,4811,wenige,66.79,weit unterdurchschnittlich,61,öffentlich,86,0,Stufe 1 - Basisnotfallversorgung
772986,4293,wenige,31.2,weit überdurchschnittlich,115,privat,160,6,Stufe 1 - Basisnotfallversorgung
772987,16198,sehr viele,47.74,überdurchschnittlich,288,privat,338,0,Stufe 3 - Umfassende Notfallversorgung
772988,30822,sehr viele,55.69,unterdurchschnittlich,722,öffentlich,822,19,Stufe 3 - Umfassende Notfallversorgung
772989,5977,mittel,61.76,weit unterdurchschnittlich,166,öffentlich,240,0,Stufe 1 - Basisnotfallversorgung
772990,5495,mittel,52.01,mittel,62,öffentlich,105,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772991,2339,wenige,52.2,mittel,55,öffentlich,98,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772992,7399,mittel,43.51,überdurchschnittlich,176,privat,255,6,Keine Teilnahme an einer Notfallstufe.
772993,14313,viele,39.89,weit überdurchschnittlich,227,privat,286,0,Stufe 1 - Basisnotfallversorgung
772994,3025,wenige,26.17,weit überdurchschnittlich,69,privat,95,0,Keine Teilnahme an einer Notfallstufe.
772995,37659,sehr viele,49.5,mittel,745,öffentlich,674,69,Stufe 2 - Erweiterte Notfallversorgung
772996,1028,sehr wenige,44.07,überdurchschnittlich,6,privat,7,0,Keine Teilnahme an einer Notfallstufe.
772997,61223,sehr viele,51.93,mittel,1.319,öffentlich,1361,36,Stufe 3 - Umfassende Notfallversorgung
772998,23321,sehr viele,52.52,mittel,344,öffentlich,474,0,Stufe 3 - Umfassende Notfallversorgung
772999,3720,wenige,42.89,weit überdurchschnittlich,79,öffentlich,100,0,Stufe 1 - Basisnotfallversorgung
773000,5065,wenige,53.27,mittel,77,öffentlich,127,0,Stufe 1 - Basisnotfallversorgung
773003,18832,sehr viele,68.69,weit unterdurchschnittlich,368,privat,514,20,Stufe 3 - Umfassende Notfallversorgung
773004,1331,sehr wenige,42.44,weit überdurchschnittlich,106,privat,100,20,Keine Teilnahme an einer Notfallstufe.
773005,779,sehr wenige,45.26,überdurchschnittlich,11,privat,28,0,Stufe 1 - Basisnotfallversorgung
773006,11062,viele,55.98,unterdurchschnittlich,142,privat,197,0,Stufe 2 - Erweiterte Notfallversorgung
773007,6070,mittel,56.3,unterdurchschnittlich,136,privat,151,15,Stufe 1 - Basisnotfallversorgung
773008,4571,wenige,59.11,weit unterdurchschnittlich,69,öffentlich,100,0,Stufe 1 - Basisnotfallversorgung
773009,8425,mittel,55.38,unterdurchschnittlich,118,öffentlich,180,0,Stufe 1 - Basisnotfallversorgung
773011,7456,mittel,48.85,überdurchschnittlich,121,privat,160,15,Stufe 2 - Erweiterte Notfallversorgung
773012,1668,sehr wenige,141.14,weit unterdurchschnittlich,13,privat,63,0,Keine Teilnahme an einer Notfallstufe.
773014,4600,wenige,60.36,weit unterdurchschnittlich,100,privat,173,0,Stufe 1 - Basisnotfallversorgung
773017,18963,sehr viele,48.93,überdurchschnittlich,328,öffentlich,445,0,Stufe 3 - Umfassende Notfallversorgung
773026,12132,viele,54.19,unterdurchschnittlich,194,freigemeinnützig,297,8,Stufe 2 - Erweiterte Notfallversorgung
773027,9472,viele,50.94,mittel,157,freigemeinnützig,204,0,Stufe 1 - Basisnotfallversorgung
773028,32108,sehr viele,60.78,weit unterdurchschnittlich,537,öffentlich,667,0,Stufe 3 - Umfassende Notfallversorgung
773030,4942,wenige,56.46,unterdurchschnittlich,82,freigemeinnützig,124,0,Stufe 1 - Basisnotfallversorgung
773031,11935,viele,49.72,mittel,205,freigemeinnützig,286,0,Stufe 1 - Basisnotfallversorgung
773032,8390,mittel,43.09,überdurchschnittlich,150,freigemeinnützig,190,6,Keine Teilnahme an einer Notfallstufe.
773033,21477,sehr viele,47.21,überdurchschnittlich,305,freigemeinnützig,382,0,Stufe 2 - Erweiterte Notfallversorgung
773034,6510,mittel,51.56,mittel,119,öffentlich,154,0,Stufe 1 - Basisnotfallversorgung
773035,198,sehr wenige,0.0,weit überdurchschnittlich,2,privat,0,15,Keine Teilnahme an einer Notfallstufe.
773037,12418,viele,42.31,weit überdurchschnittlich,267,privat,284,0,Stufe 1 - Basisnotfallversorgung
773038,762,sehr wenige,30.71,weit überdurchschnittlich,3,privat,3,0,Keine Teilnahme an einer Notfallstufe.
773039,5975,mittel,43.75,überdurchschnittlich,132,freigemeinnützig,164,0,Stufe 1 - Basisnotfallversorgung
773048,1069,sehr wenige,38.87,weit überdurchschnittlich,33,privat,46,0,Keine Teilnahme an einer Notfallstufe.
773050,9915,viele,38.75,weit überdurchschnittlich,215,freigemeinnützig,261,0,Stufe 2 - Erweiterte Notfallversorgung
773051,27757,sehr viele,47.88,überdurchschnittlich,572,öffentlich,594,10,Stufe 3 - Umfassende Notfallversorgung
773052,2859,wenige,53.6,unterdurchschnittlich,65,öffentlich,89,0,Stufe 1 - Basisnotfallversorgung
773058,12883,viele,66.88,weit unterdurchschnittlich,175,freigemeinnützig,308,0,Stufe 1 - Basisnotfallversorgung
773060,7757,mittel,33.88,weit überdurchschnittlich,162,privat,199,0,Stufe 1 - Basisnotfallversorgung
773062,6014,mittel,53.51,unterdurchschnittlich,125,öffentlich,175,0,Stufe 1 - Basisnotfallversorgung
773063,2057,wenige,31.36,weit überdurchschnittlich,23,privat,39,0,Keine Teilnahme an einer Notfallstufe.
773065,26093,sehr viele,57.44,unterdurchschnittlich,357,freigemeinnützig,444,0,Stufe 2 - Erweiterte Notfallversorgung
773066,3871,wenige,44.93,überdurchschnittlich,108,privat,128,0,Stufe 1 - Basisnotfallversorgung
773070,163,sehr wenige,54.66,unterdurchschnittlich,28,privat,38,0,Keine Teilnahme an einer Notfallstufe.
773073,3996,wenige,64.58,weit unterdurchschnittlich,62,öffentlich,117,0,Stufe 1 - Basisnotfallversorgung
773074,1664,sehr wenige,49.11,mittel,29,privat,62,8,Keine Teilnahme an einer Notfallstufe.
773075,20021,sehr viele,46.31,überdurchschnittlich,356,freigemeinnützig,463,2,Stufe 2 - Erweiterte Notfallversorgung
773076,6294,mittel,38.58,weit überdurchschnittlich,123,öffentlich,145,0,Stufe 1 - Basisnotfallversorgung
773077,4676,wenige,33.17,weit überdurchschnittlich,120,öffentlich,120,0,Stufe 1 - Basisnotfallversorgung
773078,9499,viele,57.69,unterdurchschnittlich,147,öffentlich,270,0,Stufe 1 - Basisnotfallversorgung
773081,11071,viele,50.48,mittel,201,öffentlich,284,8,Stufe 1 - Basisnotfallversorgung
773082,9038,viele,45.31,überdurchschnittlich,180,öffentlich,270,8,Stufe 1 - Basisnotfallversorgung
773084,32770,sehr viele,41.96,weit überdurchschnittlich,755,öffentlich,738,57,Stufe 2 - Erweiterte Notfallversorgung
773085,6239,mittel,69.24,weit unterdurchschnittlich,88,privat,201,0,Stufe 1 - Basisnotfallversorgung
773086,865,sehr wenige,49.49,mittel,17,privat,21,0,Keine Teilnahme an einer Notfallstufe.
773087,41,sehr wenige,0.0,weit überdurchschnittlich,1,öffentlich,2,0,Keine Teilnahme an einer Notfallstufe.
773088,34443,sehr viele,54.66,unterdurchschnittlich,769,öffentlich,862,60,Stufe 3 - Umfassende Notfallversorgung
773091,3417,wenige,59.05,weit unterdurchschnittlich,84,privat,90,4,Stufe 1 - Basisnotfallversorgung
773093,588,sehr wenige,12.6,weit überdurchschnittlich,6,privat,8,0,Keine Teilnahme an einer Notfallstufe.
773094,15553,viele,43.24,überdurchschnittlich,329,privat,391,5,Stufe 2 - Erweiterte Notfallversorgung
773095,6481,mittel,79.88,weit unterdurchschnittlich,64,privat,109,0,Stufe 1 - Basisnotfallversorgung
773096,8047,mittel,51.67,mittel,139,öffentlich,176,2,Stufe 1 - Basisnotfallversorgung
773097,1428,sehr wenige,61.32,weit unterdurchschnittlich,66,freigemeinnützig,90,0,Keine Teilnahme an einer Notfallstufe.
773098,730,sehr wenige,48.27,überdurchschnittlich,14,freigemeinnützig,39,0,Keine Teilnahme an einer Notfallstufe.
773101,367,sehr wenige,31.15,weit überdurchschnittlich,10,freigemeinnützig,20,0,Keine Teilnahme an einer Notfallstufe.
773105,5727,mittel,50.34,mittel,158,freigemeinnützig,161,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773107,8831,mittel,58.0,unterdurchschnittlich,134,öffentlich,142,0,Stufe 1 - Basisnotfallversorgung
773108,6214,mittel,42.59,weit überdurchschnittlich,83,öffentlich,75,10,Keine Teilnahme an einer Notfallstufe.
773109,8829,mittel,61.69,weit unterdurchschnittlich,147,freigemeinnützig,238,0,Stufe 1 - Basisnotfallversorgung
773111,11697,viele,43.81,überdurchschnittlich,139,privat,176,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773115,11175,viele,51.99,mittel,181,freigemeinnützig,266,3,Stufe 1 - Basisnotfallversorgung
773116,11474,viele,51.25,mittel,276,freigemeinnützig,246,0,Stufe 2 - Erweiterte Notfallversorgung
773119,2014,wenige,34.15,weit überdurchschnittlich,78,privat,60,0,Stufe 1 - Basisnotfallversorgung
773125,16357,sehr viele,66.08,weit unterdurchschnittlich,199,freigemeinnützig,360,0,Stufe 2 - Erweiterte Notfallversorgung
773126,10692,viele,52.52,mittel,179,öffentlich,263,0,Stufe 1 - Basisnotfallversorgung
773129,2012,wenige,58.41,unterdurchschnittlich,52,freigemeinnützig,110,0,Keine Teilnahme an einer Notfallstufe.
773132,39765,sehr viele,52.38,mittel,829,privat,915,15,Stufe 3 - Umfassende Notfallversorgung
773137,24438,sehr viele,58.02,unterdurchschnittlich,369,öffentlich,356,0,Stufe 3 - Umfassende Notfallversorgung
773140,22659,sehr viele,48.04,überdurchschnittlich,379,freigemeinnützig,513,32,Stufe 2 - Erweiterte Notfallversorgung
773142,1314,sehr wenige,45.46,überdurchschnittlich,27,privat,45,0,Keine Teilnahme an einer Notfallstufe.
773152,7914,mittel,44.64,überdurchschnittlich,172,privat,212,0,Stufe 1 - Basisnotfallversorgung
773153,3875,wenige,52.69,mittel,120,privat,136,0,Stufe 1 - Basisnotfallversorgung
773154,3385,wenige,54.16,unterdurchschnittlich,74,privat,155,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773155,9412,viele,49.56,mittel,218,freigemeinnützig,268,25,Stufe 1 - Basisnotfallversorgung
773158,6337,mittel,39.84,weit überdurchschnittlich,164,privat,175,0,Stufe 1 - Basisnotfallversorgung
773162,4271,wenige,55.39,unterdurchschnittlich,124,freigemeinnützig,170,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773163,1440,sehr wenige,23.98,weit überdurchschnittlich,30,privat,40,0,Keine Teilnahme an einer Notfallstufe.
773164,18608,sehr viele,56.4,unterdurchschnittlich,321,freigemeinnützig,434,0,Stufe 1 - Basisnotfallversorgung
773165,5546,mittel,59.84,weit unterdurchschnittlich,170,freigemeinnützig,144,0,Keine Teilnahme an einer Notfallstufe.
773166,4030,wenige,61.53,weit unterdurchschnittlich,95,freigemeinnützig,126,1,Keine Teilnahme an einer Notfallstufe.
773167,4517,wenige,57.06,unterdurchschnittlich,130,freigemeinnützig,188,25,Keine Teilnahme an einer Notfallstufe.
773168,13620,viele,54.57,unterdurchschnittlich,237,freigemeinnützig,288,13,Stufe 1 - Basisnotfallversorgung
773169,19678,sehr viele,35.15,weit überdurchschnittlich,450,privat,500,0,Stufe 3 - Umfassende Notfallversorgung
773170,19829,sehr viele,55.6,unterdurchschnittlich,226,öffentlich,300,4,Stufe 2 - Erweiterte Notfallversorgung
773171,1416,sehr wenige,28.76,weit überdurchschnittlich,12,öffentlich,12,0,Keine Teilnahme an einer Notfallstufe.
773172,3956,wenige,55.66,unterdurchschnittlich,64,öffentlich,100,0,Stufe 1 - Basisnotfallversorgung
773173,7881,mittel,53.19,mittel,126,öffentlich,168,0,Stufe 1 - Basisnotfallversorgung
773174,9065,viele,41.81,weit überdurchschnittlich,212,privat,236,14,Stufe 2 - Erweiterte Notfallversorgung
773176,10019,viele,59.42,weit unterdurchschnittlich,176,freigemeinnützig,237,15,Stufe 1 - Basisnotfallversorgung
773177,5226,mittel,53.05,mittel,80,privat,172,5,Stufe 1 - Basisnotfallversorgung
773179,37869,sehr viele,53.75,unterdurchschnittlich,720,öffentlich,758,37,Stufe 3 - Umfassende Notfallversorgung
773181,21490,sehr viele,42.32,weit überdurchschnittlich,376,öffentlich,352,13,Stufe 1 - Basisnotfallversorgung
773182,9521,viele,45.05,überdurchschnittlich,182,öffentlich,187,0,Stufe 1 - Basisnotfallversorgung
773183,33502,sehr viele,54.82,unterdurchschnittlich,761,öffentlich,610,35,Stufe 3 - Umfassende Notfallversorgung
773184,21059,sehr viele,51.51,mittel,348,öffentlich,354,41,Stufe 1 - Basisnotfallversorgung
773185,3690,wenige,48.51,überdurchschnittlich,145,öffentlich,134,0,Keine Teilnahme an einer Notfallstufe.
773186,20646,sehr viele,50.48,mittel,420,öffentlich,478,13,Stufe 3 - Umfassende Notfallversorgung
773187,15829,viele,45.8,überdurchschnittlich,427,öffentlich,435,21,Stufe 2 - Erweiterte Notfallversorgung
773194,2134,wenige,75.21,weit unterdurchschnittlich,86,öffentlich,98,16,Keine Teilnahme an einer Notfallstufe.
773195,5535,mittel,54.85,unterdurchschnittlich,110,öffentlich,109,0,Stufe 1 - Basisnotfallversorgung
773196,5743,mittel,35.9,weit überdurchschnittlich,116,freigemeinnützig,171,0,Keine Teilnahme an einer Notfallstufe.
773197,10961,viele,50.93,mittel,269,freigemeinnützig,265,0,Stufe 2 - Erweiterte Notfallversorgung
773198,7557,mittel,41.42,weit überdurchschnittlich,99,freigemeinnützig,132,0,Keine Teilnahme an einer Notfallstufe.
773199,18449,sehr viele,44.85,überdurchschnittlich,334,freigemeinnützig,424,0,Stufe 2 - Erweiterte Notfallversorgung
773200,12548,viele,62.24,weit unterdurchschnittlich,190,freigemeinnützig,247,0,Stufe 1 - Basisnotfallversorgung
773201,19935,sehr viele,63.61,weit unterdurchschnittlich,351,privat,499,26,Stufe 3 - Umfassende Notfallversorgung
773202,5773,mittel,58.71,unterdurchschnittlich,105,privat,165,3,Stufe 1 - Basisnotfallversorgung
773203,15864,sehr viele,48.27,überdurchschnittlich,305,öffentlich,407,4,Stufe 2 - Erweiterte Notfallversorgung
773204,13789,viele,52.97,mittel,192,freigemeinnützig,293,0,Stufe 1 - Basisnotfallversorgung
773208,1971,wenige,41.11,weit überdurchschnittlich,35,öffentlich,45,5,Stufe 1 - Basisnotfallversorgung
773210,10256,viele,49.29,mittel,231,freigemeinnützig,320,0,Stufe 1 - Basisnotfallversorgung
773217,1874,wenige,49.74,mittel,18,öffentlich,27,0,Keine Teilnahme an einer Notfallstufe.
773218,7529,mittel,65.8,weit unterdurchschnittlich,95,öffentlich,198,0,Stufe 1 - Basisnotfallversorgung
773220,801,sehr wenige,54.49,unterdurchschnittlich,13,freigemeinnützig,40,0,Keine Teilnahme an einer Notfallstufe.
773221,16655,sehr viele,46.56,überdurchschnittlich,308,öffentlich,329,1,Stufe 2 - Erweiterte Notfallversorgung
773222,1670,sehr wenige,75.28,weit unterdurchschnittlich,36,öffentlich,43,0,Stufe 1 - Basisnotfallversorgung
773225,8525,mittel,49.94,mittel,129,öffentlich,109,0,Stufe 1 - Basisnotfallversorgung
773227,12935,viele,48.54,überdurchschnittlich,246,privat,349,18,Stufe 1 - Basisnotfallversorgung
773228,1699,sehr wenige,55.59,unterdurchschnittlich,22,privat,25,12,Keine Teilnahme an einer Notfallstufe.
773229,31588,sehr viele,54.28,unterdurchschnittlich,514,privat,607,0,Stufe 3 - Umfassende Notfallversorgung
773230,2794,wenige,49.53,mittel,43,öffentlich,72,0,Stufe 1 - Basisnotfallversorgung
773233,30682,sehr viele,70.51,weit unterdurchschnittlich,439,freigemeinnützig,712,29,Stufe 3 - Umfassende Notfallversorgung
773235,24658,sehr viele,52.86,mittel,552,öffentlich,655,0,Stufe 3 - Umfassende Notfallversorgung
773238,14195,viele,62.79,weit unterdurchschnittlich,479,öffentlich,449,0,Stufe 2 - Erweiterte Notfallversorgung
773242,8650,mittel,48.11,überdurchschnittlich,114,freigemeinnützig,199,0,Stufe 1 - Basisnotfallversorgung
773244,24614,sehr viele,58.28,unterdurchschnittlich,376,öffentlich,595,20,Stufe 3 - Umfassende Notfallversorgung
773245,329,sehr wenige,95.19,weit unterdurchschnittlich,75,öffentlich,42,0,Keine Teilnahme an einer Notfallstufe.
773249,30792,sehr viele,47.69,überdurchschnittlich,633,öffentlich,701,20,Stufe 3 - Umfassende Notfallversorgung
773250,4302,wenige,61.64,weit unterdurchschnittlich,60,öffentlich,100,0,Stufe 1 - Basisnotfallversorgung
773258,119,sehr wenige,43.01,überdurchschnittlich,26,freigemeinnützig,22,0,Keine Teilnahme an einer Notfallstufe.
773259,6728,mittel,47.39,überdurchschnittlich,302,öffentlich,284,0,Stufe 2 - Erweiterte Notfallversorgung
773268,1180,sehr wenige,48.66,überdurchschnittlich,63,privat,44,0,Stufe 1 - Basisnotfallversorgung
773269,9765,viele,43.39,überdurchschnittlich,158,privat,210,0,Stufe 2 - Erweiterte Notfallversorgung
773270,4162,wenige,37.29,weit überdurchschnittlich,104,privat,145,0,Stufe 1 - Basisnotfallversorgung
773271,26636,sehr viele,66.43,weit unterdurchschnittlich,457,freigemeinnützig,578,12,Stufe 3 - Umfassende Notfallversorgung
773272,2796,wenige,113.74,weit unterdurchschnittlich,61,freigemeinnützig,71,0,Stufe 1 - Basisnotfallversorgung
773273,10200,viele,46.94,überdurchschnittlich,129,öffentlich,135,0,Stufe 1 - Basisnotfallversorgung
773274,7812,mittel,40.25,weit überdurchschnittlich,150,öffentlich,155,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773277,11156,viele,47.45,überdurchschnittlich,181,freigemeinnützig,261,0,Stufe 1 - Basisnotfallversorgung
773278,9048,viele,47.7,überdurchschnittlich,138,freigemeinnützig,235,0,Stufe 1 - Basisnotfallversorgung
773279,11446,viele,54.9,unterdurchschnittlich,188,freigemeinnützig,262,0,Stufe 1 - Basisnotfallversorgung
773280,1413,sehr wenige,33.08,weit überdurchschnittlich,44,freigemeinnützig,85,0,Keine Teilnahme an einer Notfallstufe.
773281,4832,wenige,49.11,mittel,83,freigemeinnützig,120,0,Stufe 1 - Basisnotfallversorgung
773287,19775,sehr viele,66.58,weit unterdurchschnittlich,291,freigemeinnützig,400,14,Stufe 2 - Erweiterte Notfallversorgung
773289,11775,viele,59.35,weit unterdurchschnittlich,194,freigemeinnützig,303,0,Stufe 1 - Basisnotfallversorgung
773290,8174,mittel,55.46,unterdurchschnittlich,106,freigemeinnützig,166,0,Stufe 1 - Basisnotfallversorgung
773291,5165,mittel,53.16,mittel,96,freigemeinnützig,147,0,Stufe 1 - Basisnotfallversorgung
773298,18416,sehr viele,55.11,unterdurchschnittlich,235,freigemeinnützig,383,12,Stufe 3 - Umfassende Notfallversorgung
773299,2727,wenige,52.07,mittel,40,freigemeinnützig,98,4,Stufe 1 - Basisnotfallversorgung
773300,5990,mittel,56.2,unterdurchschnittlich,73,freigemeinnützig,128,0,Stufe 1 - Basisnotfallversorgung
773301,1513,sehr wenige,70.24,weit unterdurchschnittlich,54,freigemeinnützig,108,12,Keine Teilnahme an einer Notfallstufe.
773303,27005,sehr viele,55.06,unterdurchschnittlich,473,freigemeinnützig,628,1,Stufe 3 - Umfassende Notfallversorgung
773304,3524,wenige,23.27,weit überdurchschnittlich,36,freigemeinnützig,47,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773305,8266,mittel,58.36,unterdurchschnittlich,101,privat,193,0,Stufe 2 - Erweiterte Notfallversorgung
773306,2558,wenige,27.7,weit überdurchschnittlich,77,öffentlich,80,0,Stufe 1 - Basisnotfallversorgung
773307,631,sehr wenige,39.13,weit überdurchschnittlich,15,privat,22,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773308,2705,wenige,50.13,mittel,138,freigemeinnützig,135,0,Stufe 2 - Erweiterte Notfallversorgung
773309,12726,viele,55.53,unterdurchschnittlich,178,öffentlich,218,12,Stufe 1 - Basisnotfallversorgung
773310,7487,mittel,45.68,überdurchschnittlich,88,freigemeinnützig,174,4,"Ja, die Notfallstufe ist noch nicht vereinbart.
                            
                                
Erläuterung: Spezialversorger entsprechend § 26 Abs. 2 Nr. 3 des Beschlusses des GBA über die Erstfassung der Regelungen zu einem gestuften System von Notfallstrukturen in Krankenhäusern"
773313,2359,wenige,33.12,weit überdurchschnittlich,35,privat,47,3,Keine Teilnahme an einer Notfallstufe.
773314,1297,sehr wenige,35.2,weit überdurchschnittlich,42,privat,50,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773315,1551,sehr wenige,49.47,mittel,25,öffentlich,51,0,Keine Teilnahme an einer Notfallstufe.
773318,14495,viele,40.62,weit überdurchschnittlich,312,öffentlich,318,0,Stufe 1 - Basisnotfallversorgung
773321,6112,mittel,54.69,unterdurchschnittlich,210,öffentlich,242,15,"Ja, die Notfallstufe ist noch nicht vereinbart.
                            
                                
Erläuterung: Die Anforderungen an das Modul Spezialversorgung werden ggf. erfüllt."
773322,217,sehr wenige,91.16,weit unterdurchschnittlich,15,privat,20,0,Keine Teilnahme an einer Notfallstufe.
773323,9658,viele,50.99,mittel,155,öffentlich,200,0,Stufe 1 - Basisnotfallversorgung
773325,16442,sehr viele,68.01,weit unterdurchschnittlich,196,privat,372,15,Stufe 2 - Erweiterte Notfallversorgung
773326,32855,sehr viele,53.05,mittel,676,öffentlich,785,0,Stufe 3 - Umfassende Notfallversorgung
773332,1419,sehr wenige,62.36,weit unterdurchschnittlich,393,privat,150,0,Keine Teilnahme an einer Notfallstufe.
773335,544,sehr wenige,29.13,weit überdurchschnittlich,3,privat,20,0,Keine Teilnahme an einer Notfallstufe.
773338,7394,mittel,51.9,mittel,118,privat,165,0,Stufe 1 - Basisnotfallversorgung
773339,2457,wenige,55.6,unterdurchschnittlich,33,privat,65,0,Keine Teilnahme an einer Notfallstufe.
773340,6116,mittel,55.04,unterdurchschnittlich,107,privat,166,3,Stufe 1 - Basisnotfallversorgung
773341,9000,mittel,64.11,weit unterdurchschnittlich,133,freigemeinnützig,259,0,Stufe 2 - Erweiterte Notfallversorgung
773342,11927,viele,52.59,mittel,156,privat,257,0,Stufe 1 - Basisnotfallversorgung
773343,5059,wenige,62.95,weit unterdurchschnittlich,81,öffentlich,124,0,Stufe 1 - Basisnotfallversorgung
773344,9297,viele,47.75,überdurchschnittlich,110,öffentlich,130,0,Stufe 1 - Basisnotfallversorgung
773345,1481,sehr wenige,31.33,weit überdurchschnittlich,8,privat,11,0,Keine Teilnahme an einer Notfallstufe.
773346,3757,wenige,54.56,unterdurchschnittlich,85,öffentlich,133,0,Stufe 1 - Basisnotfallversorgung
773347,13714,viele,53.64,unterdurchschnittlich,221,öffentlich,350,0,Stufe 2 - Erweiterte Notfallversorgung
773351,463,sehr wenige,69.47,weit unterdurchschnittlich,110,privat,120,0,Keine Teilnahme an einer Notfallstufe.
773353,27,sehr wenige,86.16,weit unterdurchschnittlich,7,privat,15,0,Keine Teilnahme an einer Notfallstufe.
773354,6484,mittel,49.65,mittel,98,öffentlich,163,0,Stufe 1 - Basisnotfallversorgung
773355,8170,mittel,53.95,unterdurchschnittlich,116,öffentlich,177,0,Stufe 1 - Basisnotfallversorgung
773356,2144,wenige,55.5,unterdurchschnittlich,67,öffentlich,90,0,Keine Teilnahme an einer Notfallstufe.
773357,26872,sehr viele,43.89,überdurchschnittlich,435,privat,600,8,Stufe 3 - Umfassende Notfallversorgung
773358,252,sehr wenige,40.96,weit überdurchschnittlich,43,privat,25,0,Keine Teilnahme an einer Notfallstufe.
773361,15717,viele,49.61,mittel,263,öffentlich,345,0,Stufe 2 - Erweiterte Notfallversorgung
773362,1400,sehr wenige,82.86,weit unterdurchschnittlich,29,privat,61,0,Keine Teilnahme an einer Notfallstufe.
773363,1040,sehr wenige,79.39,weit unterdurchschnittlich,143,privat,132,0,Keine Teilnahme an einer Notfallstufe.
773364,6748,mittel,49.2,mittel,111,öffentlich,178,0,Stufe 1 - Basisnotfallversorgung
773367,184,sehr wenige,38.74,weit überdurchschnittlich,49,öffentlich,38,0,Keine Teilnahme an einer Notfallstufe.
773368,1443,sehr wenige,61.4,weit unterdurchschnittlich,48,privat,100,0,Keine Teilnahme an einer Notfallstufe.
773369,10029,viele,38.48,weit überdurchschnittlich,190,privat,205,0,Stufe 1 - Basisnotfallversorgung
773370,7052,mittel,40.12,weit überdurchschnittlich,146,freigemeinnützig,145,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
