name,street,city,zip,phone,mail,beds_number,latitude,longitude,link,hospital_id,federal_state_code
Sächsisches Krankenhaus Altscherbitz,Leipziger Straße 59,Schkeuditz,04435,+49 (0)34204/870,poststelle@skhal.sms.sachsen.de,45,51.393646265855,12.233552098242,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771654/,771654,SN
Elisabeth-Krankenhaus GmbH,Cranger Straße 226,Gelsenkirchen,45891,+49 (0)209/7003-0,info@elisabeth-krankenhaus-ge.de,91,51.563127204068,7.084763824923,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771656/,771656,NW
Marienhospital Gelsenkirchen GmbH,Virchowstraße 135,Gelsenkirchen,45886,+49 (0)209/172-0,info@marienhospital.eu,530,51.495339621896,7.101417616004,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771657/,771657,NW
Bonifatius Hospital Lingen gGmbH,Wilhelmstraße 13,Lingen(Ems),49808,+49 (0)591/910-0,info@hospital-lingen.de,454,52.52475656043,7.31611883637,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771658/,771658,NI
Klinik Günzburg,Ludwig-Heilmeyer-Straße 1,Günzburg,89312,+49 (0)8221/9676-0,info@kliniken-gz-kru.de,244,48.457438951419,10.293619376153,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771661/,771661,BY
Klinik Krumbach,Mindelheimer Straße 69,Krumbach(Schwaben),86381,+49 (0)8282/950,verwaltung.kru@kliniken-gz-kru.de,187,48.237224764414,10.365919098217,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771662/,771662,BY
Helios Klinikum Warburg GmbH,Hüffertstraße 50,"Warburg, Westfalen",34414,+49 (0)5641/910,Tobias.Hindermann@helios-gesundheit.de,167,51.487498909503,9.140362143517,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771663/,771663,NW
Kreiskrankenhaus Delitzsch GmbH Klinik Eilenburg,Wilhelm-Grune-Straße 5 - 8,Eilenburg,04838,+49 (0)3423/667-0,verwaltung@kkh-delitszch-gmbh.de,135,51.459966461965,12.620404529644,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771664/,771664,SN
Kreiskrankenhaus Delitzsch GmbH Klinik,Dübener Straße 3-9,Delitzsch,04509,+49 (0)34202/767100,Verwaltung@kkh-delitzsch-gmbh.de,135,51.526558420228,12.33797859576,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771665/,771665,SN
Kreiskrankenhaus St. Anna Höchstadt an der Aisch,Spitalstraße 5,Höchstadt an der Aisch,91315,+49 (0)9193/620-701,info@kreiskrankenhaus-hoechstadt.de,80,49.705969199735,10.804813904688,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771666/,771666,BY
Klinik Preetz,Am Krankenhaus 5,"Preetz, Holst",24211,+49 (0)4342/8010,info@klinik-preetz.de,172,54.23895175112,10.278456620872,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771667/,771667,SH
Katholisches Kinderkrankenhaus Wilhelmstift Hauptstandort,Liliencronstraße 130,Hamburg,22149,+49 (0)40/67377-0,info@kkh-wilhelmstift.de,127,53.5869111018,10.164345600642,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771668/,771668,HH
Katholisches Kinderkrankenhaus Wilhelmstift Neonatologische Intensivstation im Kath. Marienkrankenhaus,Alfredstraße 9,Hamburg,22087,+49 (0)40/67377-0,info@kkh-wilhelmstift.de,19,53.559320201775,10.031760530546,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771670/,771670,HH
Katholisches Kinderkrankenhaus Wilhelmstift Neonatologische Station in der Asklepios Klinik Wandsbek,Alphonsstraße 14,Hamburg,22043,+49 (0)40/67377-0,info@kkh-wilhelmstift.de,4,53.5698667065,10.088878967799,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771671/,771671,HH
Katholisches Kinderkrankenhaus Wilhelmstift Epilepsie Monitoring Neuropädiatrie Alsterdorf,Elisabeth-Flügge-Straße 1,Hamburg,22337,+49 (0)40/67377-0,info@kkh-wilhelmstift.de,3,53.614211917175,10.023998217657,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771672/,771672,HH
Alexianer St. Joseph-Krankenhaus Berlin-Weißensee,Gartenstraße 1,Berlin,13088,+49 (0)30/92790-0,st.joseph-weissensee@alexianer.de,49,52.550740234845,13.467930955812,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771675/,771675,BE
RKU - Universitäts- und Rehabilitationskliniken  Ulm,Oberer Eselsberg 45,"Ulm, Donau",89081,+49 (0)731/177-0,info@rku.de,273,48.42436648007,9.944895029003,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771676/,771676,BY
Wilhelmsburger Krankenhaus Groß-Sand,Groß-Sand 3,Hamburg,21107,+49 (0)40/752050,info@gross-sand.de,229,53.50368874491,9.985962733626,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771677/,771677,HH
BG Klinikum Bergmannstrost Halle gGmbH,Merseburger Straße 165,Halle(Saale),06112,+49 (0)345/132-60,info@bergmannstrost.de,444,51.460257513815,11.984916687143,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771678/,771678,ST
Ev. Krankenhaus Oberhausen GmbH,Virchowstr. 20,"Oberhausen, Rheinland",46047,+49 (0)208/8810,info@eko.de,439,51.474229698028,6.866135358778,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771679/,771679,NW
Katholische Kranken- und Pflegeeinrichtungen Leverkusen,An St. Remigus 26,Leverkusen,51379,+49 (0)2171/409-0,info@kplusgruppe.de,233,51.068081221672,7.004953622818,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771680/,771680,NW
ARCUS Klinik,Rastatter Straße 17-19,Pforzheim,75179,+49 (0)7231/60556-0,info@arcus-klinik.de,133,48.8979197406,8.665266215785,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771682/,771682,BW
Sana-Herzzentrum Cottbus GmbH,Leipzigerstraße 50,Cottbus,03048,+49 (0)355/480-0,shc-info@sana.de,89,51.74397854379,14.318937836531,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771683/,771683,BB
Krankenhaus Norderney,Lippestr. 9-11,Norderney,26548,+49 (0)4932/805-0,info@krankenhaus-norderney.de,64,53.716021453429,7.172549307379,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771684/,771684,NI
Helios Amper-Klinikum Amper-Klinik Indersdorf,Moraldstrasse 45,Markt Indersdorf,85229,+49 (0)8131/760,info@amperkliniken.de,35,48.355539661266,11.389685154027,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771685/,771685,BY
Helios Amper-Klinikum Dachau,Krankenhausstr. 15,Dachau,85221,+49 (0)8131/760,info@amperkliniken.de,435,48.265405312502,11.428862571847,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771686/,771686,BY
Klinikum Worms gGmbH,Gabriel-von-Seidl-Straße 81,Worms,67550,+49 (0)6241/501-0,info@klinikum-worms.de,696,49.649785612067,8.320514273473,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771693/,771693,RP
Krankenhaus Bischofswerda,Kamenzer Straße 55,Bischofswerda,01877,+49 (0)3594/7870,info@oberlausitz-kliniken.de,143,51.136188922521,14.178501768038,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771694/,771694,SN
Krankenhaus Bautzen,Am Stadtwall 3,"Bautzen, Sachsen",02625,+49 (0)3591/3630,info@oberlausitz-kliniken.de,392,51.184840946877,14.430270552602,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771695/,771695,SN
St. Vinzenz-Hospital GmbH,Merheimer Str. 221-223,Köln,50733,+49 (0)221/7712-0,info.kh-vinzenz@cellitinnen.de,370,50.96714953886,6.946959695779,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771696/,771696,NW
St. Vincentius-Krankenhaus gGmbH,Untere Neckarstraße 1 - 5,"Heidelberg, Neckar",69117,+49 (0)6221/9117-0,vin.verwaltung@stadtmission-hd.de,84,49.412011536547,8.697675829926,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771697/,771697,BW
Marien-Hospital Euskirchen GmbH,Gottfried-Disse-Straße 40,Euskirchen,53879,+49 (0)2251/90-0,info@marien-hospital.com,266,50.641932625809,6.790844678944,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771698/,771698,NW
Bethlehem-Gesundheitszentrum Stolberg gGmbH,Steinfeldstr. 5,Stolberg,52222,+49 (0)2402/107-0,sekretariat@bethlehem.de,316,50.772767229216,6.229546201484,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771699/,771699,NW
Universitätsklinikum Heidelberg Campus Neuenheimer Feld,Im Neuenheimer Feld 410,"Heidelberg, Neckar",69120,+49 (0)6221/56-0,contact@med.uni-heidelberg.de,1297,49.41552091763,8.666354656252,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771700/,771700,BW
Städtisches Klinikum Dessau,Auenweg 38,Dessau-Roßlau,06847,+49 (0)340/5010,skd@klinikum-dessau.de,718,51.815733630652,12.197617471202,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771701/,771701,ST
WolfartKlinik,Waldstraße 7,Gräfelfing,82166,+49 (0)89/8587-0,info@wolfartklinik.de,105,48.118299663934,11.421997189555,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771702/,771702,BY
Barmherzige Brüder Krankenhaus München,Romanstraße 93,München,80639,+49 (0)89/1797-0,info@barmherzige-muenchen.de,405,48.155701228804,11.510060548717,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771703/,771703,BY
Kliniken am Goldenen Steig gGmbH Krankenhaus Grafenau,Schwarzmaierstraße 21,"Grafenau, Niederbayern",94481,+49 (0)8551/977-0,gl@frg-kliniken.de,0,48.859193454945,13.39277762173,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771712/,771712,BY
Kliniken am Goldenen Steig gGmbH Krankenhaus Freyung,Krankenhausstraße 6,"Freyung, Niederbayern",94078,+49 (0)8551/977-0,gl@frg-kliniken.de,0,48.805360146165,13.546157062037,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771713/,771713,BY
Darmstädter gemeinnützige Kinderklinikenbetriebs-GmbH,Dieburger Straße 31,Darmstadt,64287,+49 (0)6151/402-3020,mail@kinderkliniken.de,121,49.876968913713,8.663852691716,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771715/,771715,HE
Krankenhaus Johanneum,Feldstraße 1,Wildeshausen,27793,+49 (0)4431/982-0,info@krankenhaus-johanneum.de,182,52.893335764116,8.431986880132,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771716/,771716,NI
Werner Wicker Klinik Orthopädisches Schwerpunktklinikum Werner Wicker GmbH & Co. KG,Im Kreuzfeld 4,Bad Wildungen,34537,+49 (0)5621/803-0,info@werner-wicker-klinik.de,267,51.109438157874,9.085568368419,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771717/,771717,HE
Klinikum Coburg GmbH,Ketschendorfer Straße 33,Coburg,96450,+49 (0)9561/22-0,Info.CO@regiomed-kliniken.de,531,50.247062538779,10.972732543978,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771718/,771718,BY
Helmut-G.-Walther-Klinikum Lichtenfels GmbH,Professor-Arneth-Straße 2b,"Lichtenfels, Bayern",96215,+49 (0)9571/12-0,verwaltung.LIF@regiomed-kliniken.de,269,50.138324479783,11.08082020286,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771719/,771719,BY
Klinik Neustadt GmbH,Seilersgründchen 8,Neustadt bei Coburg,96465,+49 (0)9568/925-0,verwaltung.nec@regiomed-kliniken.de,44,50.327123163089,11.12901413444,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771720/,771720,BY
Henneberg-Kliniken-Betriebsgesellschaft mbH,Schleusinger Straße 17,Hildburghausen,98646,+49 (0)3685/773-0,info.hbn@regiomed-kliniken.de,129,50.428978013987,10.727969169748,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771721/,771721,TH
Klinikum Wolfsburg,Sauerbruchstraße 7,Wolfsburg,38440,+49 (0)5361/80-0,info@klinikum.wolfsburg.de,547,52.413656561464,10.769416809017,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771722/,771722,NI
Asklepios Klinik Lich GmbH,Goethestraße 4,"Lich, Hess",35423,+49 (0)6404/81-0,lich@asklepios.com,229,50.525030068332,8.806200742656,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771723/,771723,HE
MEDINOS Kliniken des Landkreises Sonneberg GmbH Klinikum,Neustadter Straße 61,"Sonneberg, Thüringen",96515,+49 (0)3675/821-0,Info.SON@regiomed-kliniken.de,247,50.354185704979,11.163156509465,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771725/,771725,TH
MEDINOS Kliniken des Landkreises Sonneberg GmbH Klinikum Neuhaus,Schöne Aussicht 39,Neuhaus am Rennweg,98724,+49 (0)3675/821-0,Info.SON@regiomed-kliniken.de,60,50.510926036312,11.1304979325,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771726/,771726,TH
VAMED Klinik Bad Berleburg,An der Gontardslust 7,Bad Berleburg,57319,+49 (0)2751/8020,info.badberleburg@vamed-gesundheit.de,127,51.060568548166,8.402625381873,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771727/,771727,NW
Knappschaftskrankenhaus Bottrop GmbH,Osterfelder Straße 157,Bottrop,46242,+49 (0)2041/15-0,Info.Information@kk-bottrop.de,382,51.514923805629,6.907340526614,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771728/,771728,NW
Marienhaus Klinikum Eifel Gerolstein,Aloys-Schneider-Straße 37,Gerolstein,54568,+49 (0)6561/64-0,info.eif@marienhaus.de,50,50.226557196006,6.665098428612,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771729/,771729,RP
Marienhaus Klinikum Eifel Bitburg,Krankenhausstraße 1,Bitburg,54634,+49 (0)6561/64-0,info.eif@marienhaus.de,188,49.971704025862,6.526986121771,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771730/,771730,RP
Klinikum der Universität München - Standort Innenstadt,Ziemssenstraße 1,München,80336,+49 (0)89/44000,info@klinikum.uni-muenchen.de,417,48.132668345376,11.56221556666,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771734/,771734,BY
Klinikum der Universität München - Standort Großhadern,Marchioninistraße 15,München,81377,+49 (0)89/44000,info@klinikum.uni-muenchen.de,1050,48.111138440404,11.471995174934,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771736/,771736,BY
Krankenhaus Märkisch- Oderland GmbH Wriezen 02,Sonnenburger Weg 3,Wriezen,16269,+49 (0)3341/52-0,khmol-gf@khmol.de,143,52.721589984593,14.127299282627,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771737/,771737,BB
Krankenhaus Märkisch- Oderland GmbH Strausberg 01,Prötzeler Chaussee 5,Strausberg,15344,+49 (0)3341/520,info@khmol.de,162,52.589038352606,13.900924967566,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771738/,771738,BB
Hüttenhospital gGmbH,Am Marksbach 28,Dortmund,44269,+49 (0)231/4619-0,info@huettenhospital.de,149,51.480677983394,7.509634852377,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771739/,771739,NW
"Klinikum am Europakanal, Erlangen",Am Europakanal 71,Erlangen,91056,+49 (0)9131/753-0,kl-erlangen@bezirkskliniken-mfr.de,105,49.604506581416,10.968613207324,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771746/,771746,BY
Alb-Donau Klinikum Ehingen,Spitalstraße 29,Ehingen(Donau),89584,+49 (0)7391/5860,ehi@adk-gmbh.de,181,48.280372716349,9.718173265392,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771748/,771748,BW
Alb-Donau Klinikum Blaubeuren,Ulmer Straße 26,Blaubeuren,89143,+49 (0)7344/1700,blb@adk-gmbh.de,133,48.408743363767,9.789927720958,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771749/,771749,BW
Alb-Donau Klinikum Langenau,Karlstraße 45,"Langenau, Württemberg",89129,+49 (0)7345/8910,lan@adk-gmbh.de,61,48.50044798771,10.116406202251,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771750/,771750,BW
Kreiskrankenhaus Schotten,Wetterauer Platz 1,"Schotten, Hess",63679,+49 (0)6044/61-0,info@gz-wetterau.de,142,50.506746886286,9.104161977702,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771757/,771757,HE
Gesundheitszentrum Wetterau Bad Nauheim-Friedberg-Gedern Hochwald Krankenhaus Nauheim,Chaumontplatz 1,Bad Nauheim,61231,+49 (0)6032/702-0,info@gz-wetterau.de,241,50.356723578628,8.72989135979,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771758/,771758,HE
Gesundheitszentrum Wetterau Bad Nauheim-Friedberg-Gedern Bürgerhospital Friedberg,Ockstädter Straße 3-5,Friedberg(Hessen),61169,+49 (0)6031/890,info@gz-wetterau.de,249,50.33454382913,8.751370489581,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771759/,771759,HE
Marienkrankenhaus Kassel gemeinnützige GmbH,Marburger Str. 85,Kassel,34127,+49 (0)561/80730,info@marienkrankenhaus-kassel.de,205,51.328489882921,9.481294512716,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771764/,771764,HE
Marienkrankenhaus Kassel gemeinnützige GmbH St. Elisabeth-Krankenhaus Volkmarsen,Warburger Str. 6,Volkmarsen,34471,+49 (0)5693/6800,info@elisabeth-krankenhaus-volkmarsen.de,72,51.414944661363,9.12109690903,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771765/,771765,HE
Klinikum Leverkusen,Am Gesundheitspark 11,Leverkusen,51375,+49 (0)214/13-0,info@klinikum-lev.de,607,51.031982481937,7.03340435015,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771766/,771766,NW
Vinzenzkrankenhaus Hannover GmbH,Lange-Feld-Straße 31,Hannover,30559,+49 (0)511/950-0,unternehmenskommunikation@vinzenzkrankenhaus.de,354,52.359111974164,9.814378201945,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771767/,771767,NI
GZW Diabetes Klinik,Ludwigstraße 37-39,Bad Nauheim,61231,+49 (0)6032/706-0,Diabetes-Klinik@gz-wetterau.de,46,50.369713723856,8.742621123774,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771768/,771768,HE
Ev. Krankenhaus Lippstadt,Wiedenbrücker Straße 33,Lippstadt,59555,+49 (0)2941/670,info@ev-krankenhaus.de,328,51.684975604102,8.343058414757,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771769/,771769,NW
Helios Klinik Zerbst/Anhalt GmbH,Friedrich-Naumann-Straße 53,Zerbst/Anhalt,39261,+49 (0)3923/7390,ze.rezeption@helios-gesundheit.de,156,51.960538935624,12.09354137759,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771770/,771770,ST
Tropenklinik Paul-Lechler-Krankenhaus,Paul-Lechler-Straße 26,Tübingen,72076,+49 (0)7071/206-0,info@tropenklinik.de,90,48.531042446411,9.060380280034,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771778/,771778,BW
Fachklinik Hornheide,Dorbaumstraße 300,"Münster, Westfalen",48157,+49 (0)251/32870,post@fachklinik-hornheide.de,140,52.01326383455,7.709048509532,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771779/,771779,NW
Johanniter-Krankenhaus Treuenbrietzen,Johanniterstraße 1,Treuenbrietzen,14929,+49 (0)33748/82216,qualitaetsbericht@trb.johanniter-kliniken.de,223,52.08128459006,12.875867664798,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771780/,771780,BB
Diakonissenkrankenhaus Dresden,Holzhofgasse 29,Dresden,01099,+49 (0)351/810-0,diakonissenkrankenhaus@diako-dresden.de,216,51.062785106656,13.761285781893,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771783/,771783,SN
Diakonissenkrankenhaus Dresden Krankenhaus Emmaus Niesky,Plittstraße 24,Niesky,02906,+49 (0)3588/264-0,krankenhaus@diako-niesky.de,94,51.29418797387,14.817899107966,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771784/,771784,SN
Arabella-Klinik GmbH,Arabellastraße 5,München,81925,+49 (0)89/922092-0,info@arabellaklinik.de,60,48.151186563686,11.618415355715,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771785/,771785,BY
Hephata-Klinik,Schimmelpfengstraße 6,Schwalmstadt,34613,+49 (0)6691/182010,sekretariat.klinik@hephata.de,45,50.909542936904,9.167831718905,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771789/,771789,HE
Hufeland-Klinik Bad Ems,Taunusallee 5,Bad Ems,56130,+49 (0)2603/92-0,info@hufeland-klinik.com,58,50.33391762046,7.726969152836,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771790/,771790,RP
Krankenhaus Schwabach gGmbH,Regelsbacher Straße 7,Schwabach,91126,+49 (0)9122/1821,info@klinik-schwabach.de,114,49.332652542007,11.01252150529,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771792/,771792,BY
Evangelisches Krankenhaus Alsterdorf gGmbH,Elisabeth-Flügge-Straße 1,Hamburg,22337,+49 (0)40/507703,eka@alsterdorf.de,199,53.614085071485,10.024509000605,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771793/,771793,HH
Vincentius-Diakonissen-Kliniken Karlsruhe Diakonissenkrankenhaus,Diakonissenstraße 28,"Karlsruhe, Baden",76199,+49 (0)721/8108-0,sekretariat.vorstand@vincentius-ka.de,297,48.972140735068,8.409467697029,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771801/,771801,BW
Vincentius-Diakonissen-Kliniken Karlsruhe St. Vincentius-Kliniken,Steinhäuserstraße 18,"Karlsruhe, Baden",76135,+49 (0)721/8108-0,sekretariat.vorstand@vincentius-ka.de,716,49.000358774619,8.378871269524,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771802/,771802,BW
Bundeswehrkrankenhaus Hamburg,Lesserstraße 180,Hamburg,22049,+49 (0)40/69470,BwKrhsHamburg@bundeswehr.org,180,53.594013956273,10.07461309433,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771803/,771803,HH
